新老品标签,国家,PID,SPU,shop_name,二级类目,三级类目,店铺评分,首图 url,上架时间,商品卡日均占比,GPM分层,可用库存,销量排名,是否在联盟,商品详情页URL,营销价
新老品,US,1732291744136270315,S260316000895,Finjani Plus,大码女装,女士上装,4.3,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/3210ba96c2e345dbbd6a2b17f79f0864~tplv-g9dfdl17fc-origin-image.image,2026/3/16,,高GPM,4696,55,In Affiliate,https://shop.tiktok.com/view/product/1732291744136270315?region=US&locale=en,25
新老品,GB,1729847846255565236,S260609034147,Top Quality Tshirts,标码女装,女士套装及西服,3.9,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/cd336173f99842568238fce1ac5f8475~tplv-g9dfdl17fc-origin-image.image,2026/6/14,,,301,33,In Affiliate,https://shop.tiktok.com/view/product/1729847846255565236?region=GB&locale=en,17.4
新老品,US,1732357110520909934,S260421012237,Soft Frame,标码女装,女士下装,4.2,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/98620d2828444e848de60c46c4ac6106~tplv-g9dfdl17fc-origin-image.image,2026/4/24,,,297,56,In Affiliate,https://shop.tiktok.com/view/product/1732357110520909934?region=US&locale=en,24.8
新老品,GB,1729759592847087693,S260128044038,YarnPop,标码女装,女士针织衫,4.7,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/0e441397aa6f42039fbb00573da8e78d~tplv-g9dfdl17fc-origin-image.image,2026/1/30,,,3295,34,In Affiliate,https://shop.tiktok.com/view/product/1729759592847087693?region=GB&locale=en,16.2
新老品,GB,1729787186100214416,S260327056318,LILI.AN.SHOP,大码女装,女士上装,4,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/112a8f14e7494d8a87698210c0af637e~tplv-g9dfdl17fc-origin-image.image,2026/4/5,,,3313,35,In Affiliate,https://shop.tiktok.com/view/product/1729787186100214416?region=GB&locale=en,12.7
新老品,GB,1729420333977931476,S240612000617,YIMANSHA Closet,大码女装,女士连衣裙,4.7,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/9216d6c352ae47dcaefa4eba749c1f29~tplv-g9dfdl17fc-origin-image.image,2024/6/28,,高GPM,2493,36,In Affiliate,https://shop.tiktok.com/view/product/1729420333977931476?region=GB&locale=en,18.1
新老品,GB,1729827252616272883,S260511018177,Evelyn Clothing.,标码女装,女士下装,4,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/8698353238334af8b20dce3bdd6d2ada~tplv-g9dfdl17fc-origin-image.image,2026/5/16,,,839,37,In Affiliate,https://shop.tiktok.com/view/product/1729827252616272883?region=GB&locale=en,13.3
新老品,US,1730942130085007916,S250322009473,Lefter Shorts,标码女装,女士下装,4.9,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/e065aa3cd2ad44f18fc6c281db658a5b~tplv-g9dfdl17fc-origin-image.image,2025/3/28,,,747,57,In Affiliate,https://shop.tiktok.com/view/product/1730942130085007916?region=US&locale=en,31.4
新老品,US,1732322374685462794,S260407036245,HoneyBadgercome,标码女装,女士套装及西服,4.7,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/c2dcc62ba8384a7ca73f991b290a7a0b~tplv-g9dfdl17fc-origin-image.image,2026/4/9,,,1108,58,In Affiliate,https://shop.tiktok.com/view/product/1732322374685462794?region=US&locale=en,14.7
新老品,US,1732280221543600991,S260228008094,Chic Curves,大码女装,女士连衣裙,4.3,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/677b144023654ee1817a00660bc66dab~tplv-g9dfdl17fc-origin-image.image,2026/3/8,,,939,59,In Affiliate,https://shop.tiktok.com/view/product/1732280221543600991?region=US&locale=en,19.6
新老品,US,1732238692493267269,S260119043503,YouAnnn,标码女装,女士针织衫,4.1,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/d9c96f4b7afd4ebe8a6d983bc652aef4~tplv-g9dfdl17fc-origin-image.image,2026/1/25,,,573,60,In Affiliate,https://shop.tiktok.com/view/product/1732238692493267269?region=US&locale=en,16.2
新老品,US,1732250174985769822,S260121016403,Mayins,标码女装,女士套装及西服,4.7,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/bd6a3b8e060b4eb5987062917c40fd41~tplv-g9dfdl17fc-origin-image.image,2026/1/27,,,5294,61,In Affiliate,https://shop.tiktok.com/view/product/1732250174985769822?region=US&locale=en,16
新老品,US,1732373870340510039,S260428002814,FOXCLAW Curve,大码女装,女士连衣裙,4,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/ca4aaf9868614237841f10a480c1d124~tplv-g9dfdl17fc-origin-image.image,2026/5/8,,,694,62,In Affiliate,https://shop.tiktok.com/view/product/1732373870340510039?region=US&locale=en,18.6
新老品,US,1729673063478169831,S240913009120,NovaMode.,标码女装,女士下装,4.5,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/7284ec823f98405a9457db90a8e3293d~tplv-g9dfdl17fc-origin-image.image,2024/9/30,,高GPM,1909,63,In Affiliate,https://shop.tiktok.com/view/product/1729673063478169831?region=US&locale=en,23.3
新老品,US,1732290758964318534,S250918054639,Chic Luxe Fibers,标码女装,女士下装,3.4,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/f6e31c78492746e5945e93a8a45a99c5~tplv-g9dfdl17fc-origin-image.image,2025/10/7,,高GPM,1486,64,In Affiliate,https://shop.tiktok.com/view/product/1732290758964318534?region=US&locale=en,18.4
新老品,GB,1729410702561545707,S240604000479,Finjani Plus,大码女装,女士连衣裙,4.7,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/2468cfc6098d4d8f938aa9677121ea92~tplv-g9dfdl17fc-origin-image.image,2024/6/11,,高GPM,3694,39,In Affiliate,https://shop.tiktok.com/view/product/1729410702561545707?region=GB&locale=en,21.3
新老品,US,1732386128429224637,S260422031619,Minimalism style one,标码女装,女士套装及西服,4.1,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/8495e4cf2ae148ffb75a6c5f01cd2e36~tplv-g9dfdl17fc-origin-image.image,2026/5/22,,,1103,65,In Affiliate,https://shop.tiktok.com/view/product/1732386128429224637?region=US&locale=en,24.8
新老品,GB,1729565364664834959,S250624012254,FianiVibe,标码女装,女士下装,4.7,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/016d8aee9b0e4904b7892fb9250319fc~tplv-g9dfdl17fc-origin-image.image,2025/7/5,,,3174,40,In Affiliate,https://shop.tiktok.com/view/product/1729565364664834959?region=GB&locale=en,17.6
新老品,US,1732322504059097279,S260407049171,Evilyn chic,标码女装,女士套装及西服,4.2,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/2e8c85dcf0de48d4b94709f8e207e704~tplv-g9dfdl17fc-origin-image.image,2026/4/15,,,2668,66,In Affiliate,https://shop.tiktok.com/view/product/1732322504059097279?region=US&locale=en,17
新老品,GB,1729752124676086294,S260115071375,Tech Savvy GeGe,标码女装,女士套装及西服,4.8,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/738726176d6d463fb60563b0598f09a1~tplv-g9dfdl17fc-origin-image.image,2026/1/15,,,5523,41,In Affiliate,https://shop.tiktok.com/view/product/1729752124676086294?region=GB&locale=en,20.5
新老品,GB,1729789337853139096,S260331062310,Oohneed,标码女装,女士套装及西服,4.4,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/1b458d55e31d425db35994daea3f8f6b~tplv-g9dfdl17fc-origin-image.image,2026/4/10,,,5256,43,In Affiliate,https://shop.tiktok.com/view/product/1729789337853139096?region=GB&locale=en,22.1
新老品,GB,1729769508441266252,S260224009621,KAYWIDE Resort,标码女装,女士套装及西服,4.6,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/e8b0e7ca4ea44781bed9941194b058bd~tplv-g9dfdl17fc-origin-image.image,2026/2/26,,,1983,44,In Affiliate,https://shop.tiktok.com/view/product/1729769508441266252?region=GB&locale=en,23.4
新老品,US,1732196535978529790,S260105038071,Ailyak knit,标码女装,女士针织衫,4.5,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/f2a50749ff50426ba396090cf25191d1~tplv-g9dfdl17fc-origin-image.image,2026/1/5,,,3040,67,In Affiliate,https://shop.tiktok.com/view/product/1732196535978529790?region=US&locale=en,15.3
新老品,US,1732380480003412158,S260429031885,Wake Seasons,标码女装,女士下装,4.1,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/90716ac06e8c446dbae6e267d78d3f36~tplv-g9dfdl17fc-origin-image.image,2026/4/29,,,533009,68,In Affiliate,https://shop.tiktok.com/view/product/1732380480003412158?region=US&locale=en,33.5
新老品,GB,1729788067257883365,S260329035415,Afant,标码女装,女士下装,5,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/56c4d608622441a9a1f4a43272d494ce~tplv-g9dfdl17fc-origin-image.image,2026/4/2,,,1270,45,In Affiliate,https://shop.tiktok.com/view/product/1729788067257883365?region=GB&locale=en,14.4
新老品,US,1732296023297986903,S260318030549,FOXCLAW Curve,大码女装,女士下装,4,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/cdc6b832f0344d1fbaea535a8e39f0f5~tplv-g9dfdl17fc-origin-image.image,2026/4/18,,高GPM,1638,69,In Affiliate,https://shop.tiktok.com/view/product/1732296023297986903?region=US&locale=en,18.3
新老品,US,1732324751842776003,S260408047252,Calorie Club,标码女装,女士下装,4.8,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/b71303b0ffa94175953191505bdce052~tplv-g9dfdl17fc-origin-image.image,2026/4/8,,,2248,70,In Affiliate,https://shop.tiktok.com/view/product/1732324751842776003?region=US&locale=en,15.2
新老品,GB,1729549115033688555,S250604015293,DolceAmara,标码女装,女士套装及西服,4.7,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/1a6687f590fb48a08676dfb5a21aa4d9~tplv-g9dfdl17fc-origin-image.image,2025/6/21,,高GPM,1287,47,In Affiliate,https://shop.tiktok.com/view/product/1729549115033688555?region=GB&locale=en,21.2
新老品,GB,1729794940033211343,S260409019475,Celdra,标码女装,女士套装及西服,4.5,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/7f8fac220f7f477cb6cdafe0938c75e4~tplv-g9dfdl17fc-origin-image.image,2026/4/19,,,2040,48,In Affiliate,https://shop.tiktok.com/view/product/1729794940033211343?region=GB&locale=en,14.9
新老品,US,1730315734984397253,S241209008478,Spoils Me,标码女装,女士套装及西服,3.8,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/7d547f5c111d479b86c635948e999561~tplv-g9dfdl17fc-origin-image.image,2024/12/20,,,720,71,In Affiliate,https://shop.tiktok.com/view/product/1730315734984397253?region=US&locale=en,28.3
新老品,US,1731517813128663564,S250723023192,NiceForWhat,标码女装,女士套装及西服,4.5,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/50733f0b16bd4e9a85d23a4b922e5730~tplv-g9dfdl17fc-origin-image.image,2025/7/25,,,752,72,In Affiliate,https://shop.tiktok.com/view/product/1731517813128663564?region=US&locale=en,23.2
新老品,GB,1729783557146319044,S260320070427,FACIO Direct,标码女装,女士针织衫,4.8,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/95901fb8e0904f03834b6550a11e1e80~tplv-g9dfdl17fc-origin-image.image,2026/3/30,,,888,49,In Affiliate,https://shop.tiktok.com/view/product/1729783557146319044?region=GB&locale=en,14.7
新老品,GB,1729807849518372987,S260421035829,ROVELA Clothing,标码女装,女士套装及西服,4.8,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/d6aed61a9b1b463c85af3bbd6ece7243~tplv-g9dfdl17fc-origin-image.image,2026/5/1,,高GPM,2482,50,In Affiliate,https://shop.tiktok.com/view/product/1729807849518372987?region=GB&locale=en,15.5
新老品,GB,1729609553896970557,S250811026686,LumosModesty,标码女装,女士穆斯林服饰,4.4,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/56a3efc5a5204735bea235f86f9f1d17~tplv-g9dfdl17fc-origin-image.image,2025/8/15,,,641,51,In Affiliate,https://shop.tiktok.com/view/product/1729609553896970557?region=GB&locale=en,17.3
新老品,GB,1729446912093162970,S241209010189,WM.CLOTHING,大码女装,女士连衣裙,4.8,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/f98f8f8bbe4949acaf1f6ab91419a017~tplv-g9dfdl17fc-origin-image.image,2024/12/26,,高GPM,1087,53,In Affiliate,https://shop.tiktok.com/view/product/1729446912093162970?region=GB&locale=en,14.9
新老品,MX,1735644039495714188,S260518008263,Jane Mano,标码女装,女士下装,4.8,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/5435821731104af8a91b9069f80b232c~tplv-g9dfdl17fc-origin-image.image,2026/5/23,,,2338,1,In Affiliate,https://shop.tiktok.com/view/product/1735644039495714188?region=MX&locale=en,16.6
新老品,US,1732348491176449016,S260414017543,Zavol chic,标码女装,女士套装及西服,4.6,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/1c24a8df31ac445e9a6f4b84f6423349~tplv-g9dfdl17fc-origin-image.image,2026/4/21,,,1418,74,In Affiliate,https://shop.tiktok.com/view/product/1732348491176449016?region=US&locale=en,18.4
新老品,US,1732153973628833955,S251217171519,Yz Sweaters,标码女装,女士针织衫,4.5,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/86554b6aa81341cdbc3052f19ab983f9~tplv-g9dfdl17fc-origin-image.image,2025/12/29,,,1571,75,In Affiliate,https://shop.tiktok.com/view/product/1732153973628833955?region=US&locale=en,22.2
新老品,US,1732292826324112340,S260315032598,fashion iconn,标码女装,女士针织衫,4.7,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/4fb2d9bac56348b1a0823b91c3b1fb74~tplv-g9dfdl17fc-origin-image.image,2026/3/23,,,651,76,In Affiliate,https://shop.tiktok.com/view/product/1732292826324112340?region=US&locale=en,22.4
新老品,DE,1729744074009123838,S260105038071,Ailyak knit,标码女装,女士针织衫,4.9,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/f2a50749ff50426ba396090cf25191d1~tplv-g9dfdl17fc-origin-image.image,2026/1/5,,,3040,1,In Affiliate,https://shop.tiktok.com/view/product/1729744074009123838?region=DE&locale=en,24
新老品,US,1732281622357381624,S260301013396,DuolaBmeng,大码女装,女士连衣裙,4.8,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/273c8dd65ae34abc9ec9d6d10a922199~tplv-g9dfdl17fc-origin-image.image,2026/3/1,,,774,77,In Affiliate,https://shop.tiktok.com/view/product/1732281622357381624?region=US&locale=en,13.8
新老品,US,1732299461191438526,S260320064554,Wake Seasons,标码女装,女士套装及西服,4.1,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/4f17cb89646148d6b5d2416089f5841c~tplv-g9dfdl17fc-origin-image.image,2026/3/20,内容场占比低,,498233,78,In Affiliate,https://shop.tiktok.com/view/product/1732299461191438526?region=US&locale=en,19.5
新老品,GB,1729798752452188834,S260414043084,Haute Codes,标码女装,女士套装及西服,4.6,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/e164239d8ec8476eaf2b954ff9000028~tplv-g9dfdl17fc-origin-image.image,2026/4/23,,高GPM,599,54,In Affiliate,https://shop.tiktok.com/view/product/1729798752452188834?region=GB&locale=en,18.8
新老品,GB,1729490084240268126,S250405005806,Mayins,标码女装,女士下装,4.5,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/92eef15ec4864950b751f86e24c6151d~tplv-g9dfdl17fc-origin-image.image,2025/4/19,,高GPM,5939,55,In Affiliate,https://shop.tiktok.com/view/product/1729490084240268126?region=GB&locale=en,13.6
新老品,GB,1729751267763198263,S260114045541,EVANDAL,标码女装,女士套装及西服,4.7,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/4cfdad54211b43098bf62719c7445004~tplv-g9dfdl17fc-origin-image.image,2026/1/31,,高GPM,414,56,In Affiliate,https://shop.tiktok.com/view/product/1729751267763198263?region=GB&locale=en,24
新老品,US,1729580712794493233,S240730006642,Hawthaw Women Apparel,标码女装,女士套装及西服,4,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/3f456cdca5fa4b5c96ba3eef461e018f~tplv-g9dfdl17fc-origin-image.image,2024/8/9,,,3023,79,In Affiliate,https://shop.tiktok.com/view/product/1729580712794493233?region=US&locale=en,16.4
新老品,GB,1729569705841891646,S250705016183,Sleek Nova,标码女装,女士套装及西服,4.8,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/97c939e270be412a8410d08307c7c7e3~tplv-g9dfdl17fc-origin-image.image,2025/7/10,,,4490,57,In Affiliate,https://shop.tiktok.com/view/product/1729569705841891646?region=GB&locale=en,18.7
新老品,GB,1729421302415592741,S240622002273,nice clothes,标码女装,女士套装及西服,4.6,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/82b6566d501b4b8a8bb2969c72bd6e9d~tplv-g9dfdl17fc-origin-image.image,2024/7/11,,高GPM,1146,58,In Affiliate,https://shop.tiktok.com/view/product/1729421302415592741?region=GB&locale=en,18.6
新老品,US,1732278833485484337,S260227021124,Hawthaw Women Apparel,标码女装,女士套装及西服,4,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/07c42f8c8aee4501840124ec8bb34426~tplv-g9dfdl17fc-origin-image.image,2026/3/12,,,1722,81,In Affiliate,https://shop.tiktok.com/view/product/1732278833485484337?region=US&locale=en,16
新老品,US,1732409249779258000,S260522031298,LILI.AN.SHOP,大码女装,女士连衣裙,4.2,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/d465bf197dc0400ba1dfe89c25e0a9fa~tplv-g9dfdl17fc-origin-image.image,2026/6/1,,高GPM,1312,82,In Affiliate,https://shop.tiktok.com/view/product/1732409249779258000?region=US&locale=en,16.5
新老品,US,1732365893562372533,S260425005566,HPGclothing,大码女装,女士连衣裙,3.5,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/2eb2b6bbaebf433c85e6dfc08c187f64~tplv-g9dfdl17fc-origin-image.image,2026/4/28,,,829,83,In Affiliate,https://shop.tiktok.com/view/product/1732365893562372533?region=US&locale=en,19.3
新老品,GB,1729565065338461022,S250623014760,Mayins,标码女装,女士下装,4.5,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/c5c40e84b0fb45c68eb4afdd6ac94266~tplv-g9dfdl17fc-origin-image.image,2025/7/5,,,3523,61,In Affiliate,https://shop.tiktok.com/view/product/1729565065338461022?region=GB&locale=en,15.2
新老品,FR,1729821136958298297,S260506027967,Qianyun Clothing,标码女装,女士套装及西服,4.4,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/7929936db61648e594a4e9c4321e7b93~tplv-g9dfdl17fc-origin-image.image,2026/5/6,,,2380,1,In Affiliate,https://shop.tiktok.com/view/product/1729821136958298297?region=DE&locale=en,29
新老品,US,1732390013451932113,S260425022891,Zova Chic,标码女装,女士套装及西服,3.5,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/d86289e1a5e946dd93d17f3f5c6f804d~tplv-g9dfdl17fc-origin-image.image,2026/5/8,,,876,85,In Affiliate,https://shop.tiktok.com/view/product/1732390013451932113?region=US&locale=en,12
新老品,US,1732135820754391951,S251210094198,FianiVibe,标码女装,女士套装及西服,4.3,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/58a1fdaf2953416f97abaedce436f337~tplv-g9dfdl17fc-origin-image.image,2025/12/20,,,1872,86,In Affiliate,https://shop.tiktok.com/view/product/1732135820754391951?region=US&locale=en,16.9
新老品,GB,1729488320288234488,S250327009426,Zavol chic,标码女装,女士下装,4.7,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/a1e3beccd2a6487789a0bfdc006b6d95~tplv-g9dfdl17fc-origin-image.image,2025/4/17,,高GPM,714,62,In Affiliate,https://shop.tiktok.com/view/product/1729488320288234488?region=GB&locale=en,16.3
新老品,GB,1729782233781541060,S260318058158,FACIO Direct,标码女装,女士针织衫,4.8,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/a77d979863324096b0bb0e4fcca3bc92~tplv-g9dfdl17fc-origin-image.image,2026/3/20,,,1291,63,In Affiliate,https://shop.tiktok.com/view/product/1729782233781541060?region=GB&locale=en,18
新老品,US,1729495145290371563,S240604000479,Finjani Plus,大码女装,女士连衣裙,4.3,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/2468cfc6098d4d8f938aa9677121ea92~tplv-g9dfdl17fc-origin-image.image,2024/6/11,,高GPM,3694,88,In Affiliate,https://shop.tiktok.com/view/product/1729495145290371563?region=US&locale=en,21.8
